2026-02-07 10:35:40,270 - __main__ - INFO - Initializing experiment with configuration:
task_name: train
model_type: standard
dataset_name: fashionmnist
data_path: ./data
n_train: 1000
n_test: 200
n_val: 200
digits:
- 2
- 4
target_dim: 16
preprocessors:
- autoencoder_16
n_pop: 20
n_gen: 10
n_gates: 200
mutation_rate: 0.1
engine_type: hybrid
train_epochs: 100
train_lr: 0.05
gradient_method: spsa
device: null
use_v2_primitives: true
use_scheduler: true
scheduler_patience: 3
scheduler_factor: 0.5
strategy_type: hybrid
eval_epochs: 5
eval_lr: 0.01
eval_max_iter: 50
feature_map_type: angle
num_qubits: 16
verbose: true
seed: 42
save_dir: ./output
output_dir: ./output
notifications:
  enabled: true
  title: binary class experiment [2, 4]

2026-02-07 10:35:40,273 - data.dataset.fashion_mnist_dataset - INFO - Loading FashionMNIST data from ./data
2026-02-07 10:35:40,464 - data.preprocessor.autoencoder - INFO - Loading pre-trained Autoencoder from: /teamspace/studios/this_studio/QCNN_project/src/data/preprocessor/autoencoders/conv_ae_fashionmnist_16.pth
2026-02-07 10:35:42,769 - __main__ - INFO - Starting Task: Standard Training
2026-02-07 10:35:42,770 - training.engines.hybrid - INFO - HybridEngine using device: cpu
2026-02-07 10:35:42,771 - training.engines.hybrid - INFO - HybridEngine: Using gradient method: spsa
2026-02-07 10:35:42,771 - training.pipeline - INFO - Executing Production Pipeline for model: StandardQCNN
2026-02-07 10:35:42,779 - training.pipeline - INFO - Circuit built. Num Qubits: 16, Num Params: 123
2026-02-07 10:35:42,781 - training.engines.hybrid - INFO - HybridEngine: Optimizing 123 parameters.
2026-02-07 10:35:42,790 - training.engines.hybrid - INFO - HybridEngine: Initialized weights with uniform distribution [-0.5, 0.5]
2026-02-07 10:38:28,116 - training.engines.hybrid - INFO - Epoch 1/100, Loss: 0.9863 | Acc: 0.5530 | Grad: 1.11e+00 | Val Loss: 0.9402 | Val Acc: 0.6100 | LR: 5.00e-02
2026-02-07 12:18:39,926 - training.engines.hybrid - INFO - Epoch 30/100, Loss: 0.8593 | Acc: 0.6910 | Grad: 9.00e-01 | Val Loss: 0.8292 | Val Acc: 0.7050 | LR: 5.00e-02
2026-02-07 12:22:11,139 - training.engines.hybrid - INFO - Epoch 31/100, Loss: 0.8593 | Acc: 0.6880 | Grad: 8.66e-01 | Val Loss: 0.8254 | Val Acc: 0.6950 | LR: 5.00e-02
2026-02-07 12:25:35,109 - training.engines.hybrid - INFO - Epoch 32/100, Loss: 0.8592 | Acc: 0.6890 | Grad: 8.76e-01 | Val Loss: 0.8233 | Val Acc: 0.7050 | LR: 5.00e-02
2026-02-07 12:29:04,044 - training.engines.hybrid - INFO - Epoch 33/100, Loss: 0.8571 | Acc: 0.6980 | Grad: 1.06e+00 | Val Loss: 0.8226 | Val Acc: 0.7000 | LR: 5.00e-02
2026-02-07 12:32:23,450 - training.engines.hybrid - INFO - Epoch 34/100, Loss: 0.8587 | Acc: 0.6940 | Grad: 8.52e-01 | Val Loss: 0.8202 | Val Acc: 0.7050 | LR: 5.00e-02
2026-02-07 12:35:48,619 - training.engines.hybrid - INFO - Epoch 35/100, Loss: 0.8563 | Acc: 0.7010 | Grad: 9.53e-01 | Val Loss: 0.8212 | Val Acc: 0.7100 | LR: 5.00e-02
2026-02-07 12:39:13,707 - training.engines.hybrid - INFO - Epoch 36/100, Loss: 0.8534 | Acc: 0.6950 | Grad: 9.72e-01 | Val Loss: 0.8190 | Val Acc: 0.6950 | LR: 5.00e-02
2026-02-07 12:42:40,640 - training.engines.hybrid - INFO - Epoch 37/100, Loss: 0.8517 | Acc: 0.6990 | Grad: 8.71e-01 | Val Loss: 0.8196 | Val Acc: 0.7000 | LR: 5.00e-02
2026-02-07 12:46:02,515 - training.engines.hybrid - INFO - Epoch 38/100, Loss: 0.8520 | Acc: 0.6930 | Grad: 1.01e+00 | Val Loss: 0.8170 | Val Acc: 0.6950 | LR: 5.00e-02
2026-02-07 12:49:21,875 - training.engines.hybrid - INFO - Epoch 39/100, Loss: 0.8516 | Acc: 0.6860 | Grad: 8.94e-01 | Val Loss: 0.8190 | Val Acc: 0.7000 | LR: 5.00e-02
2026-02-07 12:52:51,875 - training.engines.hybrid - INFO - Epoch 40/100, Loss: 0.8502 | Acc: 0.6990 | Grad: 8.77e-01 | Val Loss: 0.8124 | Val Acc: 0.7050 | LR: 5.00e-02
2026-02-07 12:56:14,412 - training.engines.hybrid - INFO - Epoch 41/100, Loss: 0.8501 | Acc: 0.6940 | Grad: 9.21e-01 | Val Loss: 0.8159 | Val Acc: 0.7000 | LR: 5.00e-02
2026-02-07 12:59:43,922 - training.engines.hybrid - INFO - Epoch 42/100, Loss: 0.8499 | Acc: 0.6970 | Grad: 9.59e-01 | Val Loss: 0.8145 | Val Acc: 0.7100 | LR: 5.00e-02
2026-02-07 13:03:08,038 - training.engines.hybrid - INFO - Epoch 43/100, Loss: 0.8515 | Acc: 0.6960 | Grad: 9.05e-01 | Val Loss: 0.8143 | Val Acc: 0.7150 | LR: 5.00e-02
2026-02-07 13:06:30,666 - training.engines.hybrid - INFO - Epoch 44/100, Loss: 0.8535 | Acc: 0.6890 | Grad: 8.67e-01 | Val Loss: 0.8140 | Val Acc: 0.7100 | LR: 2.50e-02
2026-02-07 13:09:58,825 - training.engines.hybrid - INFO - Epoch 45/100, Loss: 0.8512 | Acc: 0.6910 | Grad: 8.58e-01 | Val Loss: 0.8133 | Val Acc: 0.7150 | LR: 2.50e-02
2026-02-07 13:13:23,940 - training.engines.hybrid - INFO - Epoch 46/100, Loss: 0.8514 | Acc: 0.6910 | Grad: 8.61e-01 | Val Loss: 0.8126 | Val Acc: 0.7100 | LR: 2.50e-02
2026-02-07 13:16:43,326 - training.engines.hybrid - INFO - Epoch 47/100, Loss: 0.8518 | Acc: 0.6930 | Grad: 8.11e-01 | Val Loss: 0.8153 | Val Acc: 0.7100 | LR: 2.50e-02
2026-02-07 13:20:09,778 - training.engines.hybrid - INFO - Epoch 48/100, Loss: 0.8506 | Acc: 0.6930 | Grad: 9.24e-01 | Val Loss: 0.8118 | Val Acc: 0.7150 | LR: 2.50e-02
2026-02-07 13:23:44,676 - training.engines.hybrid - INFO - Epoch 49/100, Loss: 0.8504 | Acc: 0.7000 | Grad: 8.14e-01 | Val Loss: 0.8117 | Val Acc: 0.7100 | LR: 2.50e-02
2026-02-07 13:26:52,695 - training.engines.hybrid - INFO - Epoch 50/100, Loss: 0.8510 | Acc: 0.6980 | Grad: 1.04e+00 | Val Loss: 0.8106 | Val Acc: 0.7150 | LR: 2.50e-02
2026-02-07 13:30:15,566 - training.engines.hybrid - INFO - Epoch 51/100, Loss: 0.8489 | Acc: 0.6960 | Grad: 1.01e+00 | Val Loss: 0.8040 | Val Acc: 0.7200 | LR: 2.50e-02
2026-02-07 13:33:37,403 - training.engines.hybrid - INFO - Epoch 52/100, Loss: 0.8472 | Acc: 0.6980 | Grad: 1.04e+00 | Val Loss: 0.8052 | Val Acc: 0.7200 | LR: 2.50e-02
2026-02-07 13:36:59,273 - training.engines.hybrid - INFO - Epoch 53/100, Loss: 0.8466 | Acc: 0.6980 | Grad: 8.17e-01 | Val Loss: 0.8069 | Val Acc: 0.7100 | LR: 2.50e-02
2026-02-07 13:40:26,283 - training.engines.hybrid - INFO - Epoch 54/100, Loss: 0.8441 | Acc: 0.7050 | Grad: 9.32e-01 | Val Loss: 0.8045 | Val Acc: 0.7100 | LR: 2.50e-02
2026-02-07 13:43:53,605 - training.engines.hybrid - INFO - Epoch 55/100, Loss: 0.8458 | Acc: 0.7050 | Grad: 8.63e-01 | Val Loss: 0.8001 | Val Acc: 0.7200 | LR: 2.50e-02
2026-02-07 13:47:17,741 - training.engines.hybrid - INFO - Epoch 56/100, Loss: 0.8434 | Acc: 0.7120 | Grad: 8.83e-01 | Val Loss: 0.7993 | Val Acc: 0.7000 | LR: 2.50e-02
2026-02-07 13:50:41,864 - training.engines.hybrid - INFO - Epoch 57/100, Loss: 0.8430 | Acc: 0.7080 | Grad: 9.30e-01 | Val Loss: 0.8002 | Val Acc: 0.7100 | LR: 2.50e-02
2026-02-07 13:54:12,405 - training.engines.hybrid - INFO - Epoch 58/100, Loss: 0.8417 | Acc: 0.7060 | Grad: 9.89e-01 | Val Loss: 0.8002 | Val Acc: 0.7150 | LR: 2.50e-02
2026-02-07 13:57:38,217 - training.engines.hybrid - INFO - Epoch 59/100, Loss: 0.8417 | Acc: 0.7140 | Grad: 9.39e-01 | Val Loss: 0.7974 | Val Acc: 0.7000 | LR: 2.50e-02
2026-02-07 14:01:00,108 - training.engines.hybrid - INFO - Epoch 60/100, Loss: 0.8402 | Acc: 0.7090 | Grad: 9.94e-01 | Val Loss: 0.7933 | Val Acc: 0.7150 | LR: 2.50e-02
2026-02-07 14:04:26,963 - training.engines.hybrid - INFO - Epoch 61/100, Loss: 0.8391 | Acc: 0.7100 | Grad: 9.63e-01 | Val Loss: 0.7950 | Val Acc: 0.6950 | LR: 2.50e-02
2026-02-07 14:07:57,797 - training.engines.hybrid - INFO - Epoch 62/100, Loss: 0.8377 | Acc: 0.7060 | Grad: 1.05e+00 | Val Loss: 0.7895 | Val Acc: 0.6950 | LR: 2.50e-02
2026-02-07 14:11:27,073 - training.engines.hybrid - INFO - Epoch 63/100, Loss: 0.8376 | Acc: 0.7010 | Grad: 1.02e+00 | Val Loss: 0.7905 | Val Acc: 0.6950 | LR: 2.50e-02
2026-02-07 14:14:50,024 - training.engines.hybrid - INFO - Epoch 64/100, Loss: 0.8343 | Acc: 0.7060 | Grad: 1.05e+00 | Val Loss: 0.7915 | Val Acc: 0.7100 | LR: 2.50e-02
2026-02-07 14:18:18,605 - training.engines.hybrid - INFO - Epoch 65/100, Loss: 0.8363 | Acc: 0.6970 | Grad: 9.58e-01 | Val Loss: 0.7885 | Val Acc: 0.7050 | LR: 2.50e-02
2026-02-07 14:21:40,394 - training.engines.hybrid - INFO - Epoch 66/100, Loss: 0.8342 | Acc: 0.6970 | Grad: 9.55e-01 | Val Loss: 0.7874 | Val Acc: 0.7250 | LR: 2.50e-02
2026-02-07 14:25:08,732 - training.engines.hybrid - INFO - Epoch 67/100, Loss: 0.8355 | Acc: 0.6980 | Grad: 1.09e+00 | Val Loss: 0.7856 | Val Acc: 0.7000 | LR: 2.50e-02
2026-02-07 14:28:37,824 - training.engines.hybrid - INFO - Epoch 68/100, Loss: 0.8353 | Acc: 0.6930 | Grad: 1.13e+00 | Val Loss: 0.7848 | Val Acc: 0.7050 | LR: 2.50e-02
2026-02-07 14:32:03,933 - training.engines.hybrid - INFO - Epoch 69/100, Loss: 0.8324 | Acc: 0.6940 | Grad: 1.04e+00 | Val Loss: 0.7851 | Val Acc: 0.7000 | LR: 2.50e-02
2026-02-07 14:35:38,609 - training.engines.hybrid - INFO - Epoch 70/100, Loss: 0.8330 | Acc: 0.6900 | Grad: 1.22e+00 | Val Loss: 0.7816 | Val Acc: 0.7000 | LR: 2.50e-02
2026-02-07 14:39:16,561 - training.engines.hybrid - INFO - Epoch 71/100, Loss: 0.8322 | Acc: 0.6910 | Grad: 1.08e+00 | Val Loss: 0.7842 | Val Acc: 0.7000 | LR: 2.50e-02
