2026-02-03 22:54:21,399 - __main__ - INFO - Initializing experiment with configuration:
task_name: train
model_type: standard
dataset_name: mnist
data_path: ./data
n_train: 200
n_test: 50
n_val: 50
digits:
- 6
- 9
target_dim: 16
preprocessors:
- autoencoder_16
n_pop: 20
n_gen: 10
n_gates: 200
mutation_rate: 0.1
engine_type: hybrid
train_epochs: 100
train_lr: 0.05
gradient_method: spsa
device: null
use_v2_primitives: true
use_scheduler: true
scheduler_patience: 3
scheduler_factor: 0.5
strategy_type: hybrid
eval_epochs: 5
eval_lr: 0.01
eval_max_iter: 50
feature_map_type: angle
num_qubits: 16
verbose: true
seed: 42
save_dir: ./output
notifications:
  enabled: false
  title: QCNN Training

2026-02-03 22:54:21,399 - data.dataset.mnist_dataset - INFO - Loading MNIST data from ./data
2026-02-03 22:54:21,456 - data.preprocessor.autoencoder - INFO - Loading pre-trained Autoencoder from: /Users/xunflowerrr/Main/Work/GithubRepository/QCNN_project/src/data/preprocessor/autoencoders/conv_ae_mnist_16.pth
2026-02-03 22:54:22,853 - __main__ - INFO - Starting Task: Standard Training
2026-02-03 22:54:22,854 - training.engines.hybrid - INFO - HybridEngine using device: mps
2026-02-03 22:54:22,855 - training.engines.hybrid - INFO - HybridEngine: Using gradient method: spsa
2026-02-03 22:54:22,855 - training.pipeline - INFO - Executing Production Pipeline for model: StandardQCNN
2026-02-03 22:54:22,859 - training.pipeline - INFO - Circuit built. Num Qubits: 16, Num Params: 123
2026-02-03 22:54:22,860 - training.engines.hybrid - INFO - HybridEngine: Optimizing 123 parameters.
2026-02-03 22:54:22,867 - training.engines.hybrid - INFO - HybridEngine: Initialized weights with uniform distribution [-0.5, 0.5]
2026-02-03 22:54:22,868 - training.engines.hybrid - WARNING - Using MPS (Metal Performance Shaders). If gradients are zero, try 'engine.device=cpu'.
2026-02-03 22:54:32,834 - training.engines.hybrid - INFO - Epoch 1/100, Loss: 0.7012 | Acc: 0.8450 | Grad: 2.21e+00 | Val Loss: 0.7501 | Val Acc: 0.7400 | LR: 5.00e-02
2026-02-03 22:58:53,816 - training.engines.hybrid - INFO - Epoch 18/100, Loss: 0.5985 | Acc: 0.8750 | Grad: 2.13e+00 | Val Loss: 0.6691 | Val Acc: 0.7800 | LR: 1.25e-02
2026-02-03 22:59:10,283 - training.engines.hybrid - INFO - Epoch 19/100, Loss: 0.5968 | Acc: 0.8750 | Grad: 2.03e+00 | Val Loss: 0.6679 | Val Acc: 0.8000 | LR: 1.25e-02
2026-02-03 22:59:28,367 - training.engines.hybrid - INFO - Epoch 20/100, Loss: 0.5947 | Acc: 0.8750 | Grad: 2.00e+00 | Val Loss: 0.6596 | Val Acc: 0.8200 | LR: 1.25e-02
2026-02-03 22:59:46,677 - training.engines.hybrid - INFO - Epoch 21/100, Loss: 0.5901 | Acc: 0.8850 | Grad: 2.04e+00 | Val Loss: 0.6572 | Val Acc: 0.7800 | LR: 1.25e-02
2026-02-03 23:00:05,489 - training.engines.hybrid - INFO - Epoch 22/100, Loss: 0.5923 | Acc: 0.8700 | Grad: 2.43e+00 | Val Loss: 0.6636 | Val Acc: 0.7800 | LR: 1.25e-02
2026-02-03 23:00:22,660 - training.engines.hybrid - INFO - Epoch 23/100, Loss: 0.5892 | Acc: 0.8800 | Grad: 2.20e+00 | Val Loss: 0.6591 | Val Acc: 0.8200 | LR: 1.25e-02
2026-02-03 23:00:41,348 - training.engines.hybrid - INFO - Epoch 24/100, Loss: 0.5848 | Acc: 0.8750 | Grad: 2.25e+00 | Val Loss: 0.6565 | Val Acc: 0.8200 | LR: 1.25e-02
2026-02-03 23:01:00,151 - training.engines.hybrid - INFO - Epoch 25/100, Loss: 0.5851 | Acc: 0.8750 | Grad: 2.17e+00 | Val Loss: 0.6635 | Val Acc: 0.8000 | LR: 1.25e-02
2026-02-03 23:01:17,176 - training.engines.hybrid - INFO - Epoch 26/100, Loss: 0.5827 | Acc: 0.8750 | Grad: 2.18e+00 | Val Loss: 0.6511 | Val Acc: 0.8000 | LR: 1.25e-02
2026-02-03 23:01:35,351 - training.engines.hybrid - INFO - Epoch 27/100, Loss: 0.5785 | Acc: 0.8800 | Grad: 1.99e+00 | Val Loss: 0.6593 | Val Acc: 0.8000 | LR: 1.25e-02
2026-02-03 23:01:53,932 - training.engines.hybrid - INFO - Epoch 28/100, Loss: 0.5789 | Acc: 0.8800 | Grad: 2.18e+00 | Val Loss: 0.6534 | Val Acc: 0.7800 | LR: 1.25e-02
2026-02-03 23:02:12,618 - training.engines.hybrid - INFO - Epoch 29/100, Loss: 0.5824 | Acc: 0.8750 | Grad: 2.27e+00 | Val Loss: 0.6513 | Val Acc: 0.8200 | LR: 1.25e-02
2026-02-03 23:02:30,817 - training.engines.hybrid - INFO - Epoch 30/100, Loss: 0.5777 | Acc: 0.8700 | Grad: 2.39e+00 | Val Loss: 0.6544 | Val Acc: 0.8200 | LR: 6.25e-03
2026-02-03 23:02:49,257 - training.engines.hybrid - INFO - Epoch 31/100, Loss: 0.5727 | Acc: 0.8800 | Grad: 2.39e+00 | Val Loss: 0.6472 | Val Acc: 0.8000 | LR: 6.25e-03
2026-02-03 23:03:07,236 - training.engines.hybrid - INFO - Epoch 32/100, Loss: 0.5761 | Acc: 0.8800 | Grad: 1.97e+00 | Val Loss: 0.6520 | Val Acc: 0.8400 | LR: 6.25e-03
2026-02-03 23:03:25,798 - training.engines.hybrid - INFO - Epoch 33/100, Loss: 0.5713 | Acc: 0.8800 | Grad: 2.05e+00 | Val Loss: 0.6523 | Val Acc: 0.8200 | LR: 6.25e-03
2026-02-03 23:03:44,672 - training.engines.hybrid - INFO - Epoch 34/100, Loss: 0.5714 | Acc: 0.8800 | Grad: 2.16e+00 | Val Loss: 0.6521 | Val Acc: 0.8200 | LR: 6.25e-03
2026-02-03 23:04:01,133 - training.engines.hybrid - INFO - Epoch 35/100, Loss: 0.5710 | Acc: 0.8700 | Grad: 2.08e+00 | Val Loss: 0.6452 | Val Acc: 0.8000 | LR: 6.25e-03
2026-02-03 23:04:19,198 - training.engines.hybrid - INFO - Epoch 36/100, Loss: 0.5707 | Acc: 0.8800 | Grad: 2.07e+00 | Val Loss: 0.6470 | Val Acc: 0.7800 | LR: 6.25e-03
2026-02-03 23:04:36,021 - training.engines.hybrid - INFO - Epoch 37/100, Loss: 0.5669 | Acc: 0.8800 | Grad: 2.05e+00 | Val Loss: 0.6417 | Val Acc: 0.8200 | LR: 6.25e-03
2026-02-03 23:04:53,480 - training.engines.hybrid - INFO - Epoch 38/100, Loss: 0.5633 | Acc: 0.8800 | Grad: 2.38e+00 | Val Loss: 0.6390 | Val Acc: 0.8000 | LR: 6.25e-03
2026-02-03 23:05:09,898 - training.engines.hybrid - INFO - Epoch 39/100, Loss: 0.5691 | Acc: 0.8700 | Grad: 2.18e+00 | Val Loss: 0.6435 | Val Acc: 0.8000 | LR: 6.25e-03
2026-02-03 23:05:28,473 - training.engines.hybrid - INFO - Epoch 40/100, Loss: 0.5648 | Acc: 0.8750 | Grad: 2.01e+00 | Val Loss: 0.6385 | Val Acc: 0.8200 | LR: 6.25e-03
2026-02-03 23:05:46,085 - training.engines.hybrid - INFO - Epoch 41/100, Loss: 0.5633 | Acc: 0.8800 | Grad: 2.22e+00 | Val Loss: 0.6419 | Val Acc: 0.8000 | LR: 6.25e-03
2026-02-03 23:06:02,982 - training.engines.hybrid - INFO - Epoch 42/100, Loss: 0.5616 | Acc: 0.8800 | Grad: 2.51e+00 | Val Loss: 0.6421 | Val Acc: 0.8200 | LR: 6.25e-03
2026-02-03 23:06:21,748 - training.engines.hybrid - INFO - Epoch 43/100, Loss: 0.5623 | Acc: 0.8850 | Grad: 2.11e+00 | Val Loss: 0.6399 | Val Acc: 0.8000 | LR: 6.25e-03
2026-02-03 23:06:40,199 - training.engines.hybrid - INFO - Epoch 44/100, Loss: 0.5595 | Acc: 0.8800 | Grad: 2.23e+00 | Val Loss: 0.6368 | Val Acc: 0.8000 | LR: 6.25e-03
2026-02-03 23:06:57,077 - training.engines.hybrid - INFO - Epoch 45/100, Loss: 0.5578 | Acc: 0.8800 | Grad: 2.07e+00 | Val Loss: 0.6398 | Val Acc: 0.8000 | LR: 6.25e-03
2026-02-03 23:07:15,309 - training.engines.hybrid - INFO - Epoch 46/100, Loss: 0.5576 | Acc: 0.8800 | Grad: 2.24e+00 | Val Loss: 0.6357 | Val Acc: 0.8200 | LR: 6.25e-03
2026-02-03 23:07:32,346 - training.engines.hybrid - INFO - Epoch 47/100, Loss: 0.5557 | Acc: 0.8800 | Grad: 2.29e+00 | Val Loss: 0.6409 | Val Acc: 0.8200 | LR: 6.25e-03
2026-02-03 23:07:49,377 - training.engines.hybrid - INFO - Epoch 48/100, Loss: 0.5538 | Acc: 0.8750 | Grad: 1.98e+00 | Val Loss: 0.6276 | Val Acc: 0.8000 | LR: 6.25e-03
2026-02-03 23:08:07,484 - training.engines.hybrid - INFO - Epoch 49/100, Loss: 0.5546 | Acc: 0.8800 | Grad: 2.27e+00 | Val Loss: 0.6339 | Val Acc: 0.8400 | LR: 6.25e-03
2026-02-03 23:08:26,135 - training.engines.hybrid - INFO - Epoch 50/100, Loss: 0.5535 | Acc: 0.8800 | Grad: 2.28e+00 | Val Loss: 0.6352 | Val Acc: 0.8200 | LR: 6.25e-03
2026-02-03 23:08:43,861 - training.engines.hybrid - INFO - Epoch 51/100, Loss: 0.5521 | Acc: 0.8800 | Grad: 1.89e+00 | Val Loss: 0.6363 | Val Acc: 0.8000 | LR: 6.25e-03
2026-02-03 23:09:04,107 - training.engines.hybrid - INFO - Epoch 52/100, Loss: 0.5512 | Acc: 0.8800 | Grad: 2.06e+00 | Val Loss: 0.6373 | Val Acc: 0.8000 | LR: 3.13e-03
2026-02-03 23:09:23,673 - training.engines.hybrid - INFO - Epoch 53/100, Loss: 0.5515 | Acc: 0.8750 | Grad: 2.31e+00 | Val Loss: 0.6279 | Val Acc: 0.8000 | LR: 3.13e-03
2026-02-03 23:09:42,184 - training.engines.hybrid - INFO - Epoch 54/100, Loss: 0.5507 | Acc: 0.8750 | Grad: 2.31e+00 | Val Loss: 0.6254 | Val Acc: 0.8000 | LR: 3.13e-03
2026-02-03 23:10:01,879 - training.engines.hybrid - INFO - Epoch 55/100, Loss: 0.5526 | Acc: 0.8800 | Grad: 2.39e+00 | Val Loss: 0.6295 | Val Acc: 0.8400 | LR: 3.13e-03
2026-02-03 23:10:21,701 - training.engines.hybrid - INFO - Epoch 56/100, Loss: 0.5447 | Acc: 0.8850 | Grad: 2.36e+00 | Val Loss: 0.6279 | Val Acc: 0.8200 | LR: 3.13e-03
2026-02-03 23:10:40,790 - training.engines.hybrid - INFO - Epoch 57/100, Loss: 0.5462 | Acc: 0.8800 | Grad: 1.99e+00 | Val Loss: 0.6287 | Val Acc: 0.8400 | LR: 3.13e-03
2026-02-03 23:10:59,136 - training.engines.hybrid - INFO - Epoch 58/100, Loss: 0.5480 | Acc: 0.8750 | Grad: 2.44e+00 | Val Loss: 0.6337 | Val Acc: 0.8000 | LR: 1.56e-03
2026-02-03 23:11:17,092 - training.engines.hybrid - INFO - Epoch 59/100, Loss: 0.5471 | Acc: 0.8800 | Grad: 2.19e+00 | Val Loss: 0.6333 | Val Acc: 0.8200 | LR: 1.56e-03
2026-02-03 23:11:35,422 - training.engines.hybrid - INFO - Epoch 60/100, Loss: 0.5473 | Acc: 0.8800 | Grad: 2.21e+00 | Val Loss: 0.6269 | Val Acc: 0.8200 | LR: 1.56e-03
2026-02-03 23:11:53,046 - training.engines.hybrid - INFO - Epoch 61/100, Loss: 0.5462 | Acc: 0.8750 | Grad: 2.35e+00 | Val Loss: 0.6348 | Val Acc: 0.8200 | LR: 1.56e-03
2026-02-03 23:12:11,972 - training.engines.hybrid - INFO - Epoch 62/100, Loss: 0.5455 | Acc: 0.8800 | Grad: 2.11e+00 | Val Loss: 0.6313 | Val Acc: 0.8000 | LR: 7.81e-04
2026-02-03 23:12:30,348 - training.engines.hybrid - INFO - Epoch 63/100, Loss: 0.5511 | Acc: 0.8750 | Grad: 2.24e+00 | Val Loss: 0.6284 | Val Acc: 0.8400 | LR: 7.81e-04
2026-02-03 23:12:47,810 - training.engines.hybrid - INFO - Epoch 64/100, Loss: 0.5494 | Acc: 0.8800 | Grad: 2.35e+00 | Val Loss: 0.6262 | Val Acc: 0.8400 | LR: 7.81e-04
2026-02-03 23:13:06,663 - training.engines.hybrid - INFO - Epoch 65/100, Loss: 0.5476 | Acc: 0.8800 | Grad: 2.05e+00 | Val Loss: 0.6296 | Val Acc: 0.8200 | LR: 7.81e-04
2026-02-03 23:13:23,347 - training.engines.hybrid - INFO - Epoch 66/100, Loss: 0.5440 | Acc: 0.8850 | Grad: 2.15e+00 | Val Loss: 0.6290 | Val Acc: 0.8200 | LR: 3.91e-04
2026-02-03 23:13:41,689 - training.engines.hybrid - INFO - Epoch 67/100, Loss: 0.5448 | Acc: 0.8850 | Grad: 2.08e+00 | Val Loss: 0.6271 | Val Acc: 0.8000 | LR: 3.91e-04
2026-02-03 23:13:59,212 - training.engines.hybrid - INFO - Epoch 68/100, Loss: 0.5452 | Acc: 0.8800 | Grad: 2.05e+00 | Val Loss: 0.6288 | Val Acc: 0.8200 | LR: 3.91e-04
2026-02-03 23:14:17,504 - training.engines.hybrid - INFO - Epoch 69/100, Loss: 0.5477 | Acc: 0.8800 | Grad: 2.15e+00 | Val Loss: 0.6247 | Val Acc: 0.8200 | LR: 3.91e-04
2026-02-03 23:14:35,413 - training.engines.hybrid - INFO - Epoch 70/100, Loss: 0.5427 | Acc: 0.8850 | Grad: 2.23e+00 | Val Loss: 0.6325 | Val Acc: 0.8200 | LR: 3.91e-04
2026-02-03 23:14:52,188 - training.engines.hybrid - INFO - Epoch 71/100, Loss: 0.5458 | Acc: 0.8800 | Grad: 2.20e+00 | Val Loss: 0.6308 | Val Acc: 0.8400 | LR: 3.91e-04
2026-02-03 23:15:10,383 - training.engines.hybrid - INFO - Epoch 72/100, Loss: 0.5442 | Acc: 0.8850 | Grad: 2.13e+00 | Val Loss: 0.6309 | Val Acc: 0.8200 | LR: 3.91e-04
2026-02-03 23:15:28,046 - training.engines.hybrid - INFO - Epoch 73/100, Loss: 0.5468 | Acc: 0.8800 | Grad: 2.09e+00 | Val Loss: 0.6308 | Val Acc: 0.8400 | LR: 1.95e-04
2026-02-03 23:15:46,323 - training.engines.hybrid - INFO - Epoch 74/100, Loss: 0.5442 | Acc: 0.8800 | Grad: 1.96e+00 | Val Loss: 0.6274 | Val Acc: 0.8400 | LR: 1.95e-04
2026-02-03 23:16:04,996 - training.engines.hybrid - INFO - Epoch 75/100, Loss: 0.5491 | Acc: 0.8800 | Grad: 2.47e+00 | Val Loss: 0.6271 | Val Acc: 0.8200 | LR: 1.95e-04
2026-02-03 23:16:22,898 - training.engines.hybrid - INFO - Epoch 76/100, Loss: 0.5452 | Acc: 0.8800 | Grad: 2.18e+00 | Val Loss: 0.6268 | Val Acc: 0.8200 | LR: 1.95e-04
2026-02-03 23:16:39,489 - training.engines.hybrid - INFO - Epoch 77/100, Loss: 0.5465 | Acc: 0.8800 | Grad: 2.43e+00 | Val Loss: 0.6265 | Val Acc: 0.8000 | LR: 9.77e-05
2026-02-03 23:16:57,076 - training.engines.hybrid - INFO - Epoch 78/100, Loss: 0.5446 | Acc: 0.8800 | Grad: 2.07e+00 | Val Loss: 0.6209 | Val Acc: 0.8400 | LR: 9.77e-05
2026-02-03 23:17:15,681 - training.engines.hybrid - INFO - Epoch 79/100, Loss: 0.5484 | Acc: 0.8750 | Grad: 2.27e+00 | Val Loss: 0.6239 | Val Acc: 0.8200 | LR: 9.77e-05
2026-02-03 23:17:33,529 - training.engines.hybrid - INFO - Epoch 80/100, Loss: 0.5462 | Acc: 0.8800 | Grad: 2.32e+00 | Val Loss: 0.6256 | Val Acc: 0.8200 | LR: 9.77e-05
2026-02-03 23:17:52,429 - training.engines.hybrid - INFO - Epoch 81/100, Loss: 0.5464 | Acc: 0.8800 | Grad: 2.37e+00 | Val Loss: 0.6258 | Val Acc: 0.8200 | LR: 9.77e-05
2026-02-03 23:18:10,767 - training.engines.hybrid - INFO - Epoch 82/100, Loss: 0.5474 | Acc: 0.8800 | Grad: 2.15e+00 | Val Loss: 0.6281 | Val Acc: 0.8200 | LR: 4.88e-05
2026-02-03 23:18:30,062 - training.engines.hybrid - INFO - Epoch 83/100, Loss: 0.5447 | Acc: 0.8800 | Grad: 2.30e+00 | Val Loss: 0.6342 | Val Acc: 0.8200 | LR: 4.88e-05
2026-02-03 23:18:49,318 - training.engines.hybrid - INFO - Epoch 84/100, Loss: 0.5466 | Acc: 0.8750 | Grad: 2.19e+00 | Val Loss: 0.6215 | Val Acc: 0.8200 | LR: 4.88e-05
2026-02-03 23:19:08,320 - training.engines.hybrid - INFO - Epoch 85/100, Loss: 0.5477 | Acc: 0.8850 | Grad: 2.14e+00 | Val Loss: 0.6271 | Val Acc: 0.8400 | LR: 4.88e-05
2026-02-03 23:19:27,009 - training.engines.hybrid - INFO - Epoch 86/100, Loss: 0.5463 | Acc: 0.8700 | Grad: 1.95e+00 | Val Loss: 0.6274 | Val Acc: 0.8400 | LR: 2.44e-05
2026-02-03 23:19:45,246 - training.engines.hybrid - INFO - Epoch 87/100, Loss: 0.5468 | Acc: 0.8750 | Grad: 2.28e+00 | Val Loss: 0.6209 | Val Acc: 0.8400 | LR: 2.44e-05
2026-02-03 23:20:03,796 - training.engines.hybrid - INFO - Epoch 88/100, Loss: 0.5441 | Acc: 0.8700 | Grad: 2.30e+00 | Val Loss: 0.6325 | Val Acc: 0.8200 | LR: 2.44e-05
2026-02-03 23:20:21,452 - training.engines.hybrid - INFO - Epoch 89/100, Loss: 0.5474 | Acc: 0.8800 | Grad: 2.31e+00 | Val Loss: 0.6258 | Val Acc: 0.8400 | LR: 2.44e-05
2026-02-03 23:20:39,421 - training.engines.hybrid - INFO - Epoch 90/100, Loss: 0.5442 | Acc: 0.8700 | Grad: 2.30e+00 | Val Loss: 0.6274 | Val Acc: 0.8400 | LR: 1.22e-05
2026-02-03 23:20:57,834 - training.engines.hybrid - INFO - Epoch 91/100, Loss: 0.5453 | Acc: 0.8800 | Grad: 2.27e+00 | Val Loss: 0.6323 | Val Acc: 0.8200 | LR: 1.22e-05
2026-02-03 23:21:16,973 - training.engines.hybrid - INFO - Epoch 92/100, Loss: 0.5462 | Acc: 0.8800 | Grad: 2.30e+00 | Val Loss: 0.6283 | Val Acc: 0.8400 | LR: 1.22e-05
2026-02-03 23:21:35,681 - training.engines.hybrid - INFO - Epoch 93/100, Loss: 0.5470 | Acc: 0.8750 | Grad: 2.25e+00 | Val Loss: 0.6269 | Val Acc: 0.7800 | LR: 1.22e-05
2026-02-03 23:21:52,175 - training.engines.hybrid - INFO - Epoch 94/100, Loss: 0.5477 | Acc: 0.8800 | Grad: 2.12e+00 | Val Loss: 0.6288 | Val Acc: 0.8200 | LR: 6.10e-06
2026-02-03 23:22:10,126 - training.engines.hybrid - INFO - Epoch 95/100, Loss: 0.5482 | Acc: 0.8800 | Grad: 2.43e+00 | Val Loss: 0.6259 | Val Acc: 0.8400 | LR: 6.10e-06
2026-02-03 23:22:29,326 - training.engines.hybrid - INFO - Epoch 96/100, Loss: 0.5425 | Acc: 0.8800 | Grad: 2.12e+00 | Val Loss: 0.6306 | Val Acc: 0.8000 | LR: 6.10e-06
2026-02-03 23:22:48,261 - training.engines.hybrid - INFO - Epoch 97/100, Loss: 0.5459 | Acc: 0.8750 | Grad: 2.27e+00 | Val Loss: 0.6328 | Val Acc: 0.8000 | LR: 6.10e-06
2026-02-03 23:23:07,156 - training.engines.hybrid - INFO - Epoch 98/100, Loss: 0.5471 | Acc: 0.8750 | Grad: 2.24e+00 | Val Loss: 0.6323 | Val Acc: 0.8000 | LR: 3.05e-06
2026-02-03 23:23:23,364 - training.engines.hybrid - INFO - Epoch 99/100, Loss: 0.5478 | Acc: 0.8750 | Grad: 2.31e+00 | Val Loss: 0.6245 | Val Acc: 0.8400 | LR: 3.05e-06
2026-02-03 23:23:37,872 - training.engines.hybrid - INFO - Epoch 100/100, Loss: 0.5435 | Acc: 0.8800 | Grad: 2.28e+00 | Val Loss: 0.6319 | Val Acc: 0.7800 | LR: 3.05e-06
2026-02-03 23:23:38,769 - training.pipeline - INFO - Pipeline Execution Complete. Final Score: 0.9200
2026-02-03 23:23:38,772 - utils.logger - INFO - Experiment data saved to ./output/train_angle_autoencoder16_20260203_225421
2026-02-03 23:23:39,012 - utils.logger - INFO - Model saved to: ./output/train_angle_autoencoder16_20260203_225421/model/train_angle_autoencoder16_20260203_225421_trained_qcnn.pth
